doc_type;invo_type;doc_number;product_id;invoice_date;invoice_due_date;qty;description;business_id;business_name;business_phone;business_email;business_address;business_country;client_id;first_name;last_name;email;client_address;client_country;currency;subtotal;iva;iva2;taxes;taxes2;other;discount;amount;payment_type;payment_method
Entrante;Orden Servicios;52636301;158;14/05/2013;14/05/2013;2;servicios profesionales;888-545474;Commercial art gallery manager;40824145;email@example.com;South Michaelmouth;usa;0;Jennifer Thomas;Allison Cross;allisonmatthew@example.com;3872 White Meadow Suite 137;USA;usd;34,86;0;0;0;0;0;0;34,86;credito;banco
Entrante;Orden Servicios;14079634;178;09/05/1990;09/05/1990;6;servicios profesionales;888-545474;Production manager;40824145;email@example.com;Codyport;usa;0;Katherine Davis;Justin Valenzuela;qcarter@example.com;96790 Reyes Parkway Suite 326;USA;usd;89,99;0;0;0;0;0;0;89,99;credito;banco
Entrante;Orden Servicios;19854632;173;17/04/2011;17/04/2011;9;servicios profesionales;888-545474;Engineer, water;40824145;email@example.com;Taylorfurt;usa;0;David Cook;Chase Mclaughlin;colemanbrandy@example.org;56979 David Ramp;USA;usd;49,85;0;0;0;0;0;0;49,85;credito;banco
Entrante;Orden Servicios;7217319;105;27/12/1982;27/12/1982;2;servicios profesionales;888-545474;Therapist, speech and language;40824145;email@example.com;Stevenview;usa;0;Steven Rodriguez;Jeffrey Romero;vcordova@example.com;143 Kimberly Meadows;USA;usd;30,33;0;0;0;0;0;0;30,33;credito;banco
Entrante;Orden Servicios;10356739;121;04/12/1970;04/12/1970;4;servicios profesionales;888-545474;Herpetologist;40824145;email@example.com;Lake Justinchester;usa;0;Terry Saunders;Angela Krause;gordontiffany@example.net;83918 Angela Plaza Apt. 474;USA;usd;93,72;0;0;0;0;0;0;93,72;credito;banco
Entrante;Orden Servicios;39159007;135;28/01/1973;28/01/1973;4;servicios profesionales;888-545474;Materials engineer;40824145;email@example.com;Murphyborough;usa;0;Amy Jackson;James Stephens;brianna13@example.org;75977 Kristin Motorway Suite 053;USA;usd;74,19;0;0;0;0;0;0;74,19;credito;banco
Entrante;Orden Servicios;42158356;109;22/03/1980;22/03/1980;2;servicios profesionales;888-545474;Information officer;40824145;email@example.com;Lake Lynn;usa;0;Evelyn Dunn;Jason Meza;benjaminlewis@example.com;40389 Stephanie Road;USA;usd;39,33;0;0;0;0;0;0;39,33;credito;banco
Entrante;Orden Servicios;13823993;101;31/12/1977;31/12/1977;2;servicios profesionales;888-545474;Psychologist, occupational;40824145;email@example.com;Port Steven;usa;0;Steven Schwartz;Janet Mccormick;annarogers@example.com;08556 Jacob Rapids;USA;usd;97,3;0;0;0;0;0;0;97,3;credito;banco
Entrante;Orden Servicios;63050066;190;14/01/1994;14/01/1994;8;servicios profesionales;888-545474;Professor Emeritus;40824145;email@example.com;Lake Heathershire;usa;0;Alyssa Rich;Catherine Taylor;mitchellgriffin@example.org;187 Angela Squares Suite 181;USA;usd;74,22;0;0;0;0;0;0;74,22;credito;banco
Entrante;Orden Servicios;27375860;102;12/07/2003;12/07/2003;9;servicios profesionales;888-545474;Engineer, production;40824145;email@example.com;Martinezborough;usa;0;Robert Garcia;Craig Jones;daniel93@example.com;1457 Danielle Summit;USA;usd;80,11;0;0;0;0;0;0;80,11;credito;banco
Entrante;Orden Servicios;92456839;165;27/02/1994;27/02/1994;9;servicios profesionales;888-545474;Computer games developer;40824145;email@example.com;Gwendolynchester;usa;0;Belinda Williams;Nancy Serrano;marygarcia@example.net;2801 Dennis Hollow Suite 435;USA;usd;38,34;0;0;0;0;0;0;38,34;credito;banco
Entrante;Orden Servicios;83535925;189;19/12/2009;19/12/2009;3;servicios profesionales;888-545474;Best boy;40824145;email@example.com;Reidfurt;usa;0;Jennifer Fox;Tyler Walker;valerieglass@example.net;5790 Mclean Bridge;USA;usd;58,2;0;0;0;0;0;0;58,2;credito;banco
Entrante;Orden Servicios;69306099;119;13/12/2018;13/12/2018;3;servicios profesionales;888-545474;Textile designer;40824145;email@example.com;Flynnhaven;usa;0;Mary Clark;Stacy James;evansmatthew@example.org;76810 Bryan Points;USA;usd;60,72;0;0;0;0;0;0;60,72;credito;banco
Entrante;Orden Servicios;72238707;139;26/07/1999;26/07/1999;9;servicios profesionales;888-545474;Accountant, chartered public finance;40824145;email@example.com;North James;usa;0;Kelly Howell;Tiffany Long;uwheeler@example.org;449 Hall Rapid;USA;usd;93,04;0;0;0;0;0;0;93,04;credito;banco
Entrante;Orden Servicios;26839622;111;18/03/2010;18/03/2010;4;servicios profesionales;888-545474;Social research officer, government;40824145;email@example.com;Wilsonville;usa;0;Patricia Clark;Amy Hernandez;karina33@example.com;84002 Schneider Forks;USA;usd;88,09;0;0;0;0;0;0;88,09;credito;banco
Entrante;Orden Servicios;85408647;111;16/11/2002;16/11/2002;3;servicios profesionales;888-545474;Economist;40824145;email@example.com;Harrisonburgh;usa;0;Lindsey Hernandez;Robert Carpenter;julie04@example.org;327 Steven Haven;USA;usd;69,39;0;0;0;0;0;0;69,39;credito;banco
Entrante;Orden Servicios;33802558;187;28/04/2006;28/04/2006;7;servicios profesionales;888-545474;Medical laboratory scientific officer;40824145;email@example.com;Davidstad;usa;0;David Schultz;Thomas Woodard;samantha74@example.org;906 George Street Suite 293;USA;usd;27,2;0;0;0;0;0;0;27,2;credito;banco
Entrante;Orden Servicios;80357780;140;04/11/2004;04/11/2004;4;servicios profesionales;888-545474;Conservator, furniture;40824145;email@example.com;Port Jennifer;usa;0;Elizabeth Washington;Richard Williams;thomaskayla@example.com;1420 Susan Coves Suite 991;USA;usd;58,71;0;0;0;0;0;0;58,71;credito;banco
Entrante;Orden Servicios;32276640;150;18/12/1984;18/12/1984;4;servicios profesionales;888-545474;Glass blower/designer;40824145;email@example.com;Angelaton;usa;0;Amanda Day;David Frost;bsoto@example.com;9178 Laura Meadows;USA;usd;56,19;0;0;0;0;0;0;56,19;credito;banco
Entrante;Orden Servicios;77981622;119;13/05/1974;13/05/1974;1;servicios profesionales;888-545474;Psychiatric nurse;40824145;email@example.com;Port Emilymouth;usa;0;Jessica Espinoza;Cynthia Armstrong;flynnnicole@example.org;299 Adams Parkway;USA;usd;23,66;0;0;0;0;0;0;23,66;credito;banco
Entrante;Orden Servicios;33343990;168;01/06/1970;01/06/1970;2;servicios profesionales;888-545474;Medical physicist;40824145;email@example.com;Adrianberg;usa;0;Robert Johnson;Breanna Blake;shelley71@example.org;53616 Bradley Crossroad;USA;usd;47,02;0;0;0;0;0;0;47,02;credito;banco
Entrante;Orden Servicios;66173960;112;17/09/2001;17/09/2001;6;servicios profesionales;888-545474;Engineer, materials;40824145;email@example.com;North Latoya;usa;0;Tracy Ruiz;Mrs. Felicia Harris;sherryblevins@example.com;851 Douglas Expressway;USA;usd;20,77;0;0;0;0;0;0;20,77;credito;banco
Entrante;Orden Servicios;53702043;151;28/10/2004;28/10/2004;4;servicios profesionales;888-545474;Barrister;40824145;email@example.com;Lake Juan;usa;0;Suzanne Wolfe;John Contreras;candicejackson@example.net;6566 Fuentes Wall Apt. 892;USA;usd;97,64;0;0;0;0;0;0;97,64;credito;banco
Entrante;Orden Servicios;76453335;187;14/09/1980;14/09/1980;6;servicios profesionales;888-545474;Oncologist;40824145;email@example.com;Lake Kevin;usa;0;Joseph Harris;Allison Rodriguez;tiffany64@example.net;212 Rivera Ranch;USA;usd;91,31;0;0;0;0;0;0;91,31;credito;banco
Entrante;Orden Servicios;83156144;106;06/02/1996;06/02/1996;8;servicios profesionales;888-545474;Acupuncturist;40824145;email@example.com;South Jenniferside;usa;0;Melissa Ramirez;Tracy Pena;lanediane@example.net;3705 Jennifer Springs Suite 886;USA;usd;56,08;0;0;0;0;0;0;56,08;credito;banco
Entrante;Orden Servicios;46941053;154;19/05/1982;19/05/1982;4;servicios profesionales;888-545474;Dietitian;40824145;email@example.com;Wallerhaven;usa;0;Lisa Reed;Angela Scott;dunnjamie@example.org;53896 Hernandez Cliff;USA;usd;77,67;0;0;0;0;0;0;77,67;credito;banco
Entrante;Orden Servicios;61996274;166;22/04/2021;22/04/2021;5;servicios profesionales;888-545474;Systems developer;40824145;email@example.com;East Dawnstad;usa;0;Sarah Rhodes;Paul Butler;johnsondavid@example.org;904 Black Harbors Apt. 616;USA;usd;31,62;0;0;0;0;0;0;31,62;credito;banco
Entrante;Orden Servicios;95744025;103;12/09/2002;12/09/2002;6;servicios profesionales;888-545474;Exhibition designer;40824145;email@example.com;Shahstad;usa;0;Gina Aguilar;Ashley Cole;asims@example.net;5641 Lewis Mission;USA;usd;12,22;0;0;0;0;0;0;12,22;credito;banco
Entrante;Orden Servicios;71196886;110;27/06/2003;27/06/2003;5;servicios profesionales;888-545474;Dealer;40824145;email@example.com;Laurenton;usa;0;Nicole Johnson;Jeremy Davenport;ymorgan@example.net;47775 Andrea Run;USA;usd;99,75;0;0;0;0;0;0;99,75;credito;banco
Entrante;Orden Servicios;51586973;132;22/08/1983;22/08/1983;5;servicios profesionales;888-545474;Chartered certified accountant;40824145;email@example.com;South Hannah;usa;0;Crystal Dawson;Travis Riley;jacksonaaron@example.com;0078 Anderson Point;USA;usd;41,85;0;0;0;0;0;0;41,85;credito;banco
Entrante;Orden Servicios;61380783;129;03/08/1983;03/08/1983;7;servicios profesionales;888-545474;Exercise physiologist;40824145;email@example.com;Nicholsonchester;usa;0;Jessica Spencer DDS;Beverly Payne;peter47@example.com;64236 Isaac Ridges Apt. 842;USA;usd;25,98;0;0;0;0;0;0;25,98;credito;banco
Entrante;Orden Servicios;96965672;114;23/04/1997;23/04/1997;8;servicios profesionales;888-545474;Pension scheme manager;40824145;email@example.com;Louisport;usa;0;Jonathan Dillon;Misty Stokes;darin17@example.net;333 Davis Ramp Suite 973;USA;usd;25,32;0;0;0;0;0;0;25,32;credito;banco
Entrante;Orden Servicios;9433700;133;29/06/1987;29/06/1987;7;servicios profesionales;888-545474;Marketing executive;40824145;email@example.com;South Keith;usa;0;William Peterson;Leon Robinson;stevenyoung@example.org;859 Jake Circle;USA;usd;73,31;0;0;0;0;0;0;73,31;credito;banco
Entrante;Orden Servicios;89795866;107;05/10/1986;05/10/1986;2;servicios profesionales;888-545474;Lighting technician, broadcasting/film/video;40824145;email@example.com;Steeleport;usa;0;Johnny Jackson;Todd Anderson;bryan11@example.org;7224 Keith Rue Apt. 388;USA;usd;6,49;0;0;0;0;0;0;6,49;credito;banco
Entrante;Orden Servicios;18033298;106;18/04/1979;18/04/1979;3;servicios profesionales;888-545474;Magazine journalist;40824145;email@example.com;Geraldmouth;usa;0;Eric Choi;Sarah Rodriguez;wallacetodd@example.com;5752 Rice Pines Apt. 976;USA;usd;59,51;0;0;0;0;0;0;59,51;credito;banco
Entrante;Orden Servicios;70173840;192;06/09/2011;06/09/2011;5;servicios profesionales;888-545474;Farm manager;40824145;email@example.com;Andersonstad;usa;0;Mrs. Mary Shaw MD;Erika Webster;pricebrandy@example.com;75508 Wendy Trafficway Suite 319;USA;usd;76,71;0;0;0;0;0;0;76,71;credito;banco
Entrante;Orden Servicios;64128245;173;19/09/2015;19/09/2015;9;servicios profesionales;888-545474;Wellsite geologist;40824145;email@example.com;Escobarshire;usa;0;Joseph Navarro;Kimberly Martin;william19@example.com;0799 Martinez Extensions Apt. 236;USA;usd;19,76;0;0;0;0;0;0;19,76;credito;banco
Entrante;Orden Servicios;4484097;140;09/01/1991;09/01/1991;8;servicios profesionales;888-545474;Farm manager;40824145;email@example.com;South Vanessaburgh;usa;0;Brian Schneider;Sharon Garcia;alyssa72@example.org;6278 Mccall Parks;USA;usd;32,95;0;0;0;0;0;0;32,95;credito;banco
Entrante;Orden Servicios;69393006;176;25/03/1970;25/03/1970;8;servicios profesionales;888-545474;Solicitor;40824145;email@example.com;New Margaret;usa;0;Chad Murray;Francis Jones;melissa59@example.net;595 Garza Track;USA;usd;95,84;0;0;0;0;0;0;95,84;credito;banco
Entrante;Orden Servicios;51688950;166;20/10/1993;20/10/1993;6;servicios profesionales;888-545474;Probation officer;40824145;email@example.com;South Dan;usa;0;Robert Skinner MD;Sandra Reed;estradacameron@example.com;3049 Brian Lake;USA;usd;20,13;0;0;0;0;0;0;20,13;credito;banco
Entrante;Orden Servicios;94670080;178;05/06/1975;05/06/1975;7;servicios profesionales;888-545474;Astronomer;40824145;email@example.com;North Christophershire;usa;0;Brandy Tran;Andrew Gray;bellkyle@example.org;24782 Robert Port;USA;usd;53,36;0;0;0;0;0;0;53,36;credito;banco
Entrante;Orden Servicios;99567569;120;24/08/1978;24/08/1978;5;servicios profesionales;888-545474;Astronomer;40824145;email@example.com;Lewisville;usa;0;Eric Wilson;Vanessa Reed;hbrown@example.com;1503 Jensen Pike Suite 033;USA;usd;27,13;0;0;0;0;0;0;27,13;credito;banco
Entrante;Orden Servicios;42159278;180;26/05/1978;26/05/1978;4;servicios profesionales;888-545474;Clothing/textile technologist;40824145;email@example.com;Raymondstad;usa;0;Michael Figueroa;Janice Griffin;isalazar@example.org;0298 Richard Mills Suite 524;USA;usd;78,47;0;0;0;0;0;0;78,47;credito;banco
Entrante;Orden Servicios;84936608;111;29/11/1994;29/11/1994;4;servicios profesionales;888-545474;Electronics engineer;40824145;email@example.com;Brendaside;usa;0;Brandi Miller MD;Thomas Chavez;kristina12@example.com;168 Joseph Field;USA;usd;10,14;0;0;0;0;0;0;10,14;credito;banco
Entrante;Orden Servicios;68639808;137;20/11/1979;20/11/1979;6;servicios profesionales;888-545474;Scientist, research (physical sciences);40824145;email@example.com;Caitlinside;usa;0;Sarah Miller;Allison Jackson DDS;phillipsadrian@example.com;8415 Wheeler Lock Suite 409;USA;usd;30,39;0;0;0;0;0;0;30,39;credito;banco
Entrante;Orden Servicios;90115936;145;14/02/1986;14/02/1986;2;servicios profesionales;888-545474;Actuary;40824145;email@example.com;Abbottburgh;usa;0;Brian Wells;Connie Figueroa;randallcassandra@example.net;4245 Patel Dale Apt. 750;USA;usd;93,18;0;0;0;0;0;0;93,18;credito;banco
Entrante;Orden Servicios;6786786;126;06/05/1983;06/05/1983;3;servicios profesionales;888-545474;Biomedical scientist;40824145;email@example.com;Nicoleland;usa;0;Sarah Reid;Susan Pacheco;snguyen@example.net;2191 Martinez Prairie Apt. 656;USA;usd;82,78;0;0;0;0;0;0;82,78;credito;banco
Entrante;Orden Servicios;32935981;197;12/10/2007;12/10/2007;4;servicios profesionales;888-545474;Consulting civil engineer;40824145;email@example.com;Karentown;usa;0;Megan Campbell;Benjamin Boyd;baileytrevor@example.org;2515 Crane Forge;USA;usd;47,15;0;0;0;0;0;0;47,15;credito;banco
Entrante;Orden Servicios;1192681;196;23/06/2004;23/06/2004;4;servicios profesionales;888-545474;Immunologist;40824145;email@example.com;Carrstad;usa;0;Robert Turner;April Pope;ann94@example.net;138 Vincent Fords;USA;usd;66,03;0;0;0;0;0;0;66,03;credito;banco
Entrante;Orden Servicios;4533061;187;26/08/2002;26/08/2002;9;servicios profesionales;888-545474;Chief Operating Officer;40824145;email@example.com;North Adam;usa;0;Amanda Jones;Grant Turner;jesustorres@example.net;906 Martin Oval;USA;usd;83,04;0;0;0;0;0;0;83,04;credito;banco
Entrante;Orden Servicios;62553285;146;31/12/1981;31/12/1981;2;servicios profesionales;888-545474;Curator;40824145;email@example.com;Clintonborough;usa;0;Kevin Perkins;Ashley Whitehead;bensonangela@example.org;8056 Patrick Stream;USA;usd;93,78;0;0;0;0;0;0;93,78;credito;banco
Entrante;Orden Servicios;90106408;145;16/01/2006;16/01/2006;3;servicios profesionales;888-545474;Civil Service administrator;40824145;email@example.com;New Deanna;usa;0;George Wolf;Jasmine Green;joe59@example.net;00125 Novak Forge;USA;usd;50,98;0;0;0;0;0;0;50,98;credito;banco
Entrante;Orden Servicios;51058517;145;12/01/1991;12/01/1991;8;servicios profesionales;888-545474;Sports development officer;40824145;email@example.com;Benjaminshire;usa;0;Miguel Fuller;Brett Murray;vcampbell@example.com;6324 Anderson Ramp Apt. 201;USA;usd;86,04;0;0;0;0;0;0;86,04;credito;banco
Entrante;Orden Servicios;59057949;155;30/09/2018;30/09/2018;2;servicios profesionales;888-545474;Psychologist, forensic;40824145;email@example.com;North Sheliastad;usa;0;Julie Hansen;Emily Shepherd;ygreen@example.org;534 Bradshaw Extension;USA;usd;74,02;0;0;0;0;0;0;74,02;credito;banco
Entrante;Orden Servicios;55944601;164;07/05/2001;07/05/2001;1;servicios profesionales;888-545474;Camera operator;40824145;email@example.com;West Emily;usa;0;James Hill;Paul Anderson;lisagriffith@example.com;8116 Hughes Club Suite 167;USA;usd;31,14;0;0;0;0;0;0;31,14;credito;banco
Entrante;Orden Servicios;16867802;159;19/01/1985;19/01/1985;3;servicios profesionales;888-545474;Research officer, trade union;40824145;email@example.com;Lake Andreatown;usa;0;Daniel Kelly;Dr. Gregory Franklin;stevensraymond@example.net;496 Conrad Locks Suite 300;USA;usd;30,03;0;0;0;0;0;0;30,03;credito;banco
Entrante;Orden Servicios;12358472;129;29/05/2015;29/05/2015;2;servicios profesionales;888-545474;Prison officer;40824145;email@example.com;Lake George;usa;0;Tonya Williams;Mr. Timothy Ryan;patricia79@example.net;5842 Sarah Roads Suite 701;USA;usd;8,95;0;0;0;0;0;0;8,95;credito;banco
Entrante;Orden Servicios;90586552;110;12/11/2007;12/11/2007;5;servicios profesionales;888-545474;Equality and diversity officer;40824145;email@example.com;Thomasmouth;usa;0;Cynthia Torres;Mrs. Marilyn Paul;jonesjoseph@example.net;586 Walter Inlet;USA;usd;55,01;0;0;0;0;0;0;55,01;credito;banco
Entrante;Orden Servicios;86618694;115;28/05/1973;28/05/1973;9;servicios profesionales;888-545474;Pharmacist, community;40824145;email@example.com;Caldwellstad;usa;0;Jeremiah Buchanan;Whitney Orozco;chavezjacob@example.org;294 Jeffery Curve;USA;usd;14,41;0;0;0;0;0;0;14,41;credito;banco
Entrante;Orden Servicios;95362892;145;11/03/2001;11/03/2001;5;servicios profesionales;888-545474;Geologist, engineering;40824145;email@example.com;West Susanchester;usa;0;Carol White;Jesse Robertson;michelleyang@example.org;59511 Kennedy Lodge Apt. 266;USA;usd;27,98;0;0;0;0;0;0;27,98;credito;banco
Entrante;Orden Servicios;75294106;145;20/07/2006;20/07/2006;7;servicios profesionales;888-545474;Counsellor;40824145;email@example.com;Shawnhaven;usa;0;Jason Howe;Daniel Williams;rrivers@example.org;62985 Julian Point;USA;usd;26,47;0;0;0;0;0;0;26,47;credito;banco
Entrante;Orden Servicios;22384904;147;28/11/1993;28/11/1993;8;servicios profesionales;888-545474;Podiatrist;40824145;email@example.com;Pierceport;usa;0;George Koch;Daniel Peterson;dorothycross@example.net;5617 Rowe Garden Suite 741;USA;usd;50,28;0;0;0;0;0;0;50,28;credito;banco
Entrante;Orden Servicios;87904963;102;25/06/2004;25/06/2004;5;servicios profesionales;888-545474;Engineering geologist;40824145;email@example.com;Lake Robert;usa;0;Karen Wright;Julie Horton;lori55@example.com;98361 Roberts Alley Suite 135;USA;usd;67,21;0;0;0;0;0;0;67,21;credito;banco
Entrante;Orden Servicios;69045516;147;09/11/2019;09/11/2019;1;servicios profesionales;888-545474;Air broker;40824145;email@example.com;North Jacob;usa;0;Jasmine Ryan;Samantha Charles;hernandezholly@example.net;56478 Eric Tunnel Apt. 371;USA;usd;38,82;0;0;0;0;0;0;38,82;credito;banco
Entrante;Orden Servicios;85867994;147;17/04/1995;17/04/1995;6;servicios profesionales;888-545474;Armed forces operational officer;40824145;email@example.com;East Kellyview;usa;0;Diana Carter;John Robles;dennisfischer@example.net;842 Lee Meadows Suite 879;USA;usd;98,51;0;0;0;0;0;0;98,51;credito;banco
Entrante;Orden Servicios;10684238;136;14/07/2019;14/07/2019;6;servicios profesionales;888-545474;Risk analyst;40824145;email@example.com;South Michael;usa;0;Melvin Roberson;Nicholas Hernandez;flemingbrian@example.org;67689 Christy Hill;USA;usd;79,76;0;0;0;0;0;0;79,76;credito;banco
